_id,name,userId,crewRole,busNumber,routeId,routeShortName,startPoint,endPoint,distance,shift,startTime,expectedTime,__v
66d3db9c53e52b692a1f793e,Peter Crawford,DTC378FUC,driver,DL70 E 2099,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,morning,11:00 AM,78,0
66d3db9c53e52b692a1f7942,James Lam,DTC904WMX,conductor,DL38 H 6673,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,morning,6:00 AM,78,0
66d3db9c53e52b692a1f7944,Donald Bernard,DTC381DHH,driver,DL38 H 6673,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,morning,6:00 AM,78,0
66d3db9c53e52b692a1f7948,Krystal Zimmerman,DTC176MOO,conductor,DL87 H 9894,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,morning,11:00 AM,78,0
66d3db9c53e52b692a1f794a,Audrey Lewis,DTC870GBG,driver,DL87 H 9894,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,morning,11:00 AM,78,0
66d3db9c53e52b692a1f794e,Jeanne Obrien,DTC926GGC,conductor,DL63 B 7656,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,3:00 PM,78,0
66d3db9c53e52b692a1f7950,Jordan Flores,DTC542IRP,driver,DL63 B 7656,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,3:00 PM,78,0
66d3db9c53e52b692a1f7954,Deborah Kelly,DTC343QYU,conductor,DL91 K 7445,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,2:00 PM,78,0
66d3db9c53e52b692a1f7956,Craig Lewis,DTC085SIG,driver,DL91 K 7445,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,2:00 PM,78,0
66d3db9d53e52b692a1f795a,Carol Miller,DTC725OEG,conductor,DL91 D 3489,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,12:00 PM,78,0
66d3db9d53e52b692a1f795c,Kimberly Hartman,DTC415MMM,driver,DL91 D 3489,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,12:00 PM,78,0
66d3db9d53e52b692a1f7960,Jennifer Cross,DTC371YNT,conductor,DL82 M 3977,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,8:00 PM,78,0
66d3db9d53e52b692a1f7962,Bryan Crosby,DTC054HWE,driver,DL82 M 3977,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,8:00 PM,78,0
66d3db9d53e52b692a1f7966,Ryan Mcdaniel,DTC470KQK,conductor,DL28 X 3408,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,1:00 PM,78,0
66d3db9d53e52b692a1f7968,David Rivera,DTC612RKS,driver,DL28 X 3408,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,1:00 PM,78,0
66d3db9d53e52b692a1f796c,Mrs. Renee Moore,DTC451USD,conductor,DL79 R 5187,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,1:00 PM,78,0
66d3db9d53e52b692a1f796e,Heather Tran,DTC455KDW,driver,DL79 R 5187,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,1:00 PM,78,0
66d3db9d53e52b692a1f7972,Michael Acosta,DTC738BPK,conductor,DL32 T 2919,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,7:00 PM,78,0
66d3db9d53e52b692a1f7974,Heather Clay,DTC441TNE,driver,DL32 T 2919,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,7:00 PM,78,0
66d3db9d53e52b692a1f7978,Sarah Elliott,DTC070UDV,conductor,DL12 H 9110,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,1:00 PM,78,0
66d3db9e53e52b692a1f797a,Kimberly Cordova,DTC198EEM,driver,DL12 H 9110,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,afternoon,1:00 PM,78,0
66d3db9e53e52b692a1f797e,Tiffany Robbins,DTC667DND,conductor,DL39 G 7618,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,4:00 AM,78,0
66d3db9e53e52b692a1f7980,George Carroll,DTC263KHN,driver,DL39 G 7618,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,4:00 AM,78,0
66d3db9e53e52b692a1f7984,Sandra Kane,DTC302KAF,conductor,DL98 J 1321,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,2:00 AM,78,0
66d3db9e53e52b692a1f7986,Jasmine Walker,DTC970FQX,driver,DL98 J 1321,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,2:00 AM,78,0
66d3db9e53e52b692a1f798a,Stephen Jones,DTC997LOS,conductor,DL79 T 8382,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,8:00 PM,78,0
66d3db9e53e52b692a1f798c,Cassandra Moore,DTC711WPR,driver,DL79 T 8382,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,8:00 PM,78,0
66d3db9e53e52b692a1f7990,Jonathan Green,DTC907JPQ,conductor,DL45 J 8539,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,11:00 PM,78,0
66d3db9e53e52b692a1f7992,Catherine Johnson,DTC976LPB,driver,DL45 J 8539,5,703,Uttam Nagar Terminal,Anand Vihar ISBT,22.1,evening,11:00 PM,78,0
66d3db9e53e52b692a1f7996,Heidi Blackwell,DTC138VUM,conductor,DL28 D 6420,6,728,Dhaula Kuan,Badarpur Border,14.8,morning,8:00 AM,52.24,0
66d3db9e53e52b692a1f7998,Jeanette Gardner,DTC925AKX,driver,DL28 D 6420,6,728,Dhaula Kuan,Badarpur Border,14.8,morning,8:00 AM,52.24,0
66d3db9f53e52b692a1f799c,Jody Rodgers,DTC865JEH,conductor,DL34 O 1047,6,728,Dhaula Kuan,Badarpur Border,14.8,morning,8:00 AM,52.24,0
66d3db9f53e52b692a1f799e,Stephen Hall,DTC120CNF,driver,DL34 O 1047,6,728,Dhaula Kuan,Badarpur Border,14.8,morning,8:00 AM,52.24,0
66d3db9f53e52b692a1f79a2,Wesley Adams,DTC803PFA,conductor,DL50 I 1075,6,728,Dhaula Kuan,Badarpur Border,14.8,morning,12:00 PM,52.24,0
66d3db9f53e52b692a1f79a4,James Vance,DTC404PIX,driver,DL50 I 1075,6,728,Dhaula Kuan,Badarpur Border,14.8,morning,12:00 PM,52.24,0
66d3db9f53e52b692a1f79a8,Dr. Nancy Mooney,DTC876UHH,conductor,DL75 G 5957,6,728,Dhaula Kuan,Badarpur Border,14.8,afternoon,8:00 PM,52.24,0
66d3db9f53e52b692a1f79aa,Jessica Durham,DTC675ULP,driver,DL75 G 5957,6,728,Dhaula Kuan,Badarpur Border,14.8,afternoon,8:00 PM,52.24,0
66d3db9f53e52b692a1f79ae,Nathan Fritz,DTC025ZWK,conductor,DL80 O 5963,6,728,Dhaula Kuan,Badarpur Border,14.8,afternoon,6:00 PM,52.24,0
66d3db9f53e52b692a1f79b0,Susan Hartman,DTC595TSY,driver,DL80 O 5963,6,728,Dhaula Kuan,Badarpur Border,14.8,afternoon,6:00 PM,52.24,0
66d3db9f53e52b692a1f79b4,Logan Williams,DTC818WTV,conductor,DL81 Y 8432,6,728,Dhaula Kuan,Badarpur Border,14.8,afternoon,1:00 PM,52.24,0
66d3db9f53e52b692a1f79b6,Jesse Hess,DTC362ZEK,driver,DL81 Y 8432,6,728,Dhaula Kuan,Badarpur Border,14.8,afternoon,1:00 PM,52.24,0
66d3db9f53e52b692a1f79ba,Timothy Bailey,DTC659XHT,conductor,DL86 N 8834,6,728,Dhaula Kuan,Badarpur Border,14.8,evening,8:00 PM,52.24,0
66d3db9f53e52b692a1f79bc,Jacob Wilson,DTC554HHL,driver,DL86 N 8834,6,728,Dhaula Kuan,Badarpur Border,14.8,evening,8:00 PM,52.24,0
66d3dba053e52b692a1f79c0,Laura Garcia,DTC596SVR,conductor,DL48 Y 2702,6,728,Dhaula Kuan,Badarpur Border,14.8,evening,9:00 PM,52.24,0
66d3dba053e52b692a1f79c2,Christopher Roberts,DTC682KUJ,driver,DL48 Y 2702,6,728,Dhaula Kuan,Badarpur Border,14.8,evening,9:00 PM,52.24,0
66d3dba053e52b692a1f79c6,Charles Griffith,DTC557AWC,conductor,DL55 F 1353,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,6:00 AM,38.47,0
66d3dba053e52b692a1f79c8,Jesse Jones,DTC851SSG,driver,DL55 F 1353,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,6:00 AM,38.47,0
66d3dba053e52b692a1f79cc,Robert Walker,DTC845WZT,conductor,DL29 R 3239,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,7:00 AM,38.47,0
66d3dba053e52b692a1f79ce,Levi Ramsey,DTC495XVY,driver,DL29 R 3239,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,7:00 AM,38.47,0
66d3dba053e52b692a1f79d2,John Salazar,DTC153KAA,conductor,DL68 V 6344,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,5:00 AM,38.47,0
66d3dba053e52b692a1f79d4,William Nixon,DTC296ABW,driver,DL68 V 6344,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,5:00 AM,38.47,0
66d3dba053e52b692a1f79d8,Margaret Holmes,DTC282LFK,conductor,DL79 F 7919,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,12:00 PM,38.47,0
66d3dba053e52b692a1f79da,Mark Evans,DTC091NHM,driver,DL79 F 7919,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,12:00 PM,38.47,0
66d3dba153e52b692a1f79de,Jennifer Simpson,DTC506SIF,conductor,DL51 O 8595,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,9:00 AM,38.47,0
66d3dba153e52b692a1f79e0,William Underwood,DTC479LFU,driver,DL51 O 8595,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,9:00 AM,38.47,0
66d3dba153e52b692a1f79e4,Andrew Brown,DTC336HVD,conductor,DL54 X 2122,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,12:00 PM,38.47,0
66d3dba153e52b692a1f79e6,Andrew Luna,DTC832GXK,driver,DL54 X 2122,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,12:00 PM,38.47,0
66d3dba153e52b692a1f79ea,Michael Ramos,DTC696TQI,conductor,DL32 R 9990,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,11:00 AM,38.47,0
66d3dba153e52b692a1f79ec,Trevor Larson,DTC668KVI,driver,DL32 R 9990,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,11:00 AM,38.47,0
66d3dba153e52b692a1f79f0,Tammy Richards,DTC598AFO,conductor,DL25 C 6331,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,5:00 AM,38.47,0
66d3dba153e52b692a1f79f2,Joshua Watts,DTC150OZG,driver,DL25 C 6331,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,5:00 AM,38.47,0
66d3dba153e52b692a1f79f6,Benjamin Nguyen,DTC717PWC,conductor,DL47 P 2220,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,6:00 AM,38.47,0
66d3dba153e52b692a1f79f8,Daniel Luna,DTC327BFQ,driver,DL47 P 2220,7,871,Janakpuri West,Shivaji Stadium,10.9,morning,6:00 AM,38.47,0
66d3dba153e52b692a1f79fc,Paul Payne,DTC951NHA,conductor,DL98 B 5510,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,7:00 PM,38.47,0
66d3dba153e52b692a1f79fe,Devon Garcia,DTC400MQE,driver,DL98 B 5510,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,7:00 PM,38.47,0
66d3dba253e52b692a1f7a02,Julia Barnes,DTC392KDP,conductor,DL51 A 9093,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,7:00 PM,38.47,0
66d3dba253e52b692a1f7a04,Courtney Williams,DTC580WQO,driver,DL51 A 9093,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,7:00 PM,38.47,0
66d3dba253e52b692a1f7a08,Juan Garcia,DTC586FFO,conductor,DL52 V 9631,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,5:00 PM,38.47,0
66d3dba253e52b692a1f7a0a,John Mitchell,DTC679JJD,driver,DL52 V 9631,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,5:00 PM,38.47,0
66d3dba253e52b692a1f7a0e,Jennifer Anderson,DTC709GXJ,conductor,DL28 V 7820,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,4:00 PM,38.47,0
66d3dba253e52b692a1f7a10,David Brown,DTC316AHP,driver,DL28 V 7820,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,4:00 PM,38.47,0
66d3dba253e52b692a1f7a14,Linda Mann,DTC400WHW,conductor,DL88 G 8122,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,6:00 PM,38.47,0
66d3dba253e52b692a1f7a16,Traci Wood,DTC262RLC,driver,DL88 G 8122,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,6:00 PM,38.47,0
66d3dba253e52b692a1f7a1a,Johnny Sparks,DTC802CNI,conductor,DL50 Z 4328,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,2:00 PM,38.47,0
66d3dba253e52b692a1f7a1c,Jonathan Myers,DTC436EIO,driver,DL50 Z 4328,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,2:00 PM,38.47,0
66d3dba353e52b692a1f7a20,Erica Ramos,DTC802FSQ,conductor,DL40 A 9319,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,6:00 PM,38.47,0
66d3dba353e52b692a1f7a22,Alison Wade,DTC382RKM,driver,DL40 A 9319,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,6:00 PM,38.47,0
66d3dba353e52b692a1f7a26,Garrett Morgan,DTC054NIS,conductor,DL29 N 1223,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,1:00 PM,38.47,0
66d3dba353e52b692a1f7a28,Richard Walker,DTC821HST,driver,DL29 N 1223,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,1:00 PM,38.47,0
66d3dba353e52b692a1f7a2c,Andre Miller,DTC461TVS,conductor,DL78 A 8247,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,2:00 PM,38.47,0
66d3dba353e52b692a1f7a2e,Justin Moore,DTC590JKQ,driver,DL78 A 8247,7,871,Janakpuri West,Shivaji Stadium,10.9,afternoon,2:00 PM,38.47,0
66d3dba353e52b692a1f7a32,William Brown,DTC157UAA,conductor,DL82 E 7819,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,4:00 AM,38.47,0
66d3dba353e52b692a1f7a34,Yvonne Fischer,DTC850WUS,driver,DL82 E 7819,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,4:00 AM,38.47,0
66d3dba353e52b692a1f7a38,Desiree Hawkins,DTC932OJU,conductor,DL81 Z 9663,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,10:00 PM,38.47,0
66d3dba353e52b692a1f7a3a,Kimberly Lee,DTC969LKK,driver,DL81 Z 9663,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,10:00 PM,38.47,0
66d3dba353e52b692a1f7a3e,Jonathan Henderson,DTC358IPY,conductor,DL87 X 2949,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,11:00 PM,38.47,0
66d3dba353e52b692a1f7a40,Gabriella Martinez,DTC398TDZ,driver,DL87 X 2949,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,11:00 PM,38.47,0
66d3dba453e52b692a1f7a44,Amber Pollard,DTC666MLO,conductor,DL76 X 3833,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,3:00 AM,38.47,0
66d3dba453e52b692a1f7a46,Tommy Evans,DTC391SWW,driver,DL76 X 3833,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,3:00 AM,38.47,0
66d3dba453e52b692a1f7a4a,Billy Hernandez,DTC978UTD,conductor,DL88 X 1998,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,10:00 PM,38.47,0
66d3dba453e52b692a1f7a4c,Michael Booth,DTC911MMP,driver,DL88 X 1998,7,871,Janakpuri West,Shivaji Stadium,10.9,evening,10:00 PM,38.47,0
66d3dba453e52b692a1f7a50,Veronica Jenkins,DTC636FHV,conductor,DL36 A 4486,8,849,Saket,Narela,19.4,morning,9:00 AM,68.47,0
66d3dba453e52b692a1f7a52,Michael Roberts,DTC327ZAW,driver,DL36 A 4486,8,849,Saket,Narela,19.4,morning,9:00 AM,68.47,0
66d3dba453e52b692a1f7a56,Christina Burke,DTC067LLM,conductor,DL48 M 8795,8,849,Saket,Narela,19.4,morning,8:00 AM,68.47,0
66d3dba453e52b692a1f7a58,Angela Rhodes,DTC927DLT,driver,DL48 M 8795,8,849,Saket,Narela,19.4,morning,8:00 AM,68.47,0
66d3dba453e52b692a1f7a5c,Martha Holden,DTC932BPG,conductor,DL90 Z 3284,8,849,Saket,Narela,19.4,morning,10:00 AM,68.47,0
66d3dba453e52b692a1f7a5e,Scott Page,DTC061AAO,driver,DL90 Z 3284,8,849,Saket,Narela,19.4,morning,10:00 AM,68.47,0
66d3dba453e52b692a1f7a62,Michelle Fritz,DTC181KHX,conductor,DL77 R 4314,8,849,Saket,Narela,19.4,morning,10:00 AM,68.47,0
66d3dba553e52b692a1f7a64,Lisa Cook,DTC124JRD,driver,DL77 R 4314,8,849,Saket,Narela,19.4,morning,10:00 AM,68.47,0
66d3dba553e52b692a1f7a68,Gina Ingram,DTC162HRN,conductor,DL20 I 2425,8,849,Saket,Narela,19.4,morning,7:00 AM,68.47,0
66d3dba553e52b692a1f7a6a,Jason Ferrell,DTC526YYK,driver,DL20 I 2425,8,849,Saket,Narela,19.4,morning,7:00 AM,68.47,0
66d3dba553e52b692a1f7a6e,Michael Gomez,DTC121IIW,conductor,DL47 B 8287,8,849,Saket,Narela,19.4,morning,11:00 AM,68.47,0
66d3dba553e52b692a1f7a70,Veronica Bernard,DTC728KCA,driver,DL47 B 8287,8,849,Saket,Narela,19.4,morning,11:00 AM,68.47,0
66d3dba553e52b692a1f7a74,Connie Morgan,DTC384XQC,conductor,DL27 H 2353,8,849,Saket,Narela,19.4,morning,10:00 AM,68.47,0
66d3dba553e52b692a1f7a76,James Alexander,DTC303UHP,driver,DL27 H 2353,8,849,Saket,Narela,19.4,morning,10:00 AM,68.47,0
66d3dba553e52b692a1f7a7a,Regina Maynard,DTC835BWK,conductor,DL14 F 5943,8,849,Saket,Narela,19.4,morning,12:00 PM,68.47,0
66d3dba553e52b692a1f7a7c,Luis Torres,DTC279WFK,driver,DL14 F 5943,8,849,Saket,Narela,19.4,morning,12:00 PM,68.47,0
66d3dba653e52b692a1f7a80,Brian Stanton,DTC328IML,conductor,DL82 G 2554,8,849,Saket,Narela,19.4,morning,8:00 AM,68.47,0
66d3dba653e52b692a1f7a82,Steven Lara,DTC110SGC,driver,DL82 G 2554,8,849,Saket,Narela,19.4,morning,8:00 AM,68.47,0
66d3dba653e52b692a1f7a86,Alexander Henry,DTC168NZT,conductor,DL84 B 4910,8,849,Saket,Narela,19.4,morning,12:00 PM,68.47,0
66d3dba653e52b692a1f7a88,Daniel Yang,DTC670SZX,driver,DL84 B 4910,8,849,Saket,Narela,19.4,morning,12:00 PM,68.47,0
66d3dba653e52b692a1f7a8c,Jordan Bowman,DTC443KKT,conductor,DL17 V 5201,8,849,Saket,Narela,19.4,afternoon,8:00 PM,68.47,0
66d3dba653e52b692a1f7a8e,Robert Luna,DTC114SXN,driver,DL17 V 5201,8,849,Saket,Narela,19.4,afternoon,8:00 PM,68.47,0
66d3dba653e52b692a1f7a92,Megan Jones,DTC388UHQ,conductor,DL93 Q 2334,8,849,Saket,Narela,19.4,afternoon,4:00 PM,68.47,0
66d3dba653e52b692a1f7a94,Shawn Mckee,DTC075WIA,driver,DL93 Q 2334,8,849,Saket,Narela,19.4,afternoon,4:00 PM,68.47,0
66d3dba653e52b692a1f7a98,Kristen Moore,DTC571UNL,conductor,DL33 A 1168,8,849,Saket,Narela,19.4,afternoon,7:00 PM,68.47,0
66d3dba653e52b692a1f7a9a,Carrie Swanson,DTC966COG,driver,DL33 A 1168,8,849,Saket,Narela,19.4,afternoon,7:00 PM,68.47,0
66d3dba653e52b692a1f7a9e,Phyllis Parrish,DTC419CLD,conductor,DL84 O 3724,8,849,Saket,Narela,19.4,afternoon,1:00 PM,68.47,0
66d3dba753e52b692a1f7aa0,Danielle Chang,DTC013TFE,driver,DL84 O 3724,8,849,Saket,Narela,19.4,afternoon,1:00 PM,68.47,0
66d3dba753e52b692a1f7aa4,Mr. Marc Marshall,DTC681WNA,conductor,DL52 X 5247,8,849,Saket,Narela,19.4,afternoon,12:00 PM,68.47,0
66d3dba753e52b692a1f7aa6,Joseph Elliott,DTC316XSO,driver,DL52 X 5247,8,849,Saket,Narela,19.4,afternoon,12:00 PM,68.47,0
66d3dba753e52b692a1f7aaa,Victoria Poole,DTC283KOD,conductor,DL61 X 9744,8,849,Saket,Narela,19.4,afternoon,5:00 PM,68.47,0
66d3dba753e52b692a1f7aac,Joseph Harrison,DTC072BAN,driver,DL61 X 9744,8,849,Saket,Narela,19.4,afternoon,5:00 PM,68.47,0
66d3dba753e52b692a1f7ab0,Bill West,DTC290MNZ,conductor,DL10 M 2777,8,849,Saket,Narela,19.4,afternoon,6:00 PM,68.47,0
66d3dba753e52b692a1f7ab2,Andres Wiggins,DTC767JJJ,driver,DL10 M 2777,8,849,Saket,Narela,19.4,afternoon,6:00 PM,68.47,0
66d3dba753e52b692a1f7ab6,Xavier Davidson MD,DTC947BUS,conductor,DL81 K 9012,8,849,Saket,Narela,19.4,afternoon,7:00 PM,68.47,0
66d3dba753e52b692a1f7ab8,Christina Bailey,DTC629PGA,driver,DL81 K 9012,8,849,Saket,Narela,19.4,afternoon,7:00 PM,68.47,0
66d3dba753e52b692a1f7abc,Jonathan Brown,DTC077MIM,conductor,DL78 R 8265,8,849,Saket,Narela,19.4,afternoon,6:00 PM,68.47,0
66d3dba753e52b692a1f7abe,Nathan Benjamin,DTC591TTK,driver,DL78 R 8265,8,849,Saket,Narela,19.4,afternoon,6:00 PM,68.47,0
66d3dba853e52b692a1f7ac2,Andres Gross,DTC669PLU,conductor,DL22 I 3120,8,849,Saket,Narela,19.4,afternoon,5:00 PM,68.47,0
66d3dba853e52b692a1f7ac4,Kristin Rogers,DTC920MFA,driver,DL22 I 3120,8,849,Saket,Narela,19.4,afternoon,5:00 PM,68.47,0
66d3dba853e52b692a1f7ac8,Joshua Holt,DTC472OGY,conductor,DL82 K 7845,8,849,Saket,Narela,19.4,evening,3:00 AM,68.47,0
66d3dba853e52b692a1f7aca,Frederick Garner,DTC010VLE,driver,DL82 K 7845,8,849,Saket,Narela,19.4,evening,3:00 AM,68.47,0
66d3dba853e52b692a1f7ace,Steven Stevens,DTC530MKE,conductor,DL82 E 7427,8,849,Saket,Narela,19.4,evening,3:00 AM,68.47,0
66d3dba853e52b692a1f7ad0,Antonio Chavez,DTC786HTF,driver,DL82 E 7427,8,849,Saket,Narela,19.4,evening,3:00 AM,68.47,0
66d3dba853e52b692a1f7ad4,Brittany Howard,DTC010HCO,conductor,DL75 H 5829,8,849,Saket,Narela,19.4,evening,3:00 AM,68.47,0
66d3dba853e52b692a1f7ad6,Andrea Fisher,DTC288SSV,driver,DL75 H 5829,8,849,Saket,Narela,19.4,evening,3:00 AM,68.47,0
66d3dba853e52b692a1f7ada,Michael Murphy,DTC906YGB,conductor,DL45 N 6614,8,849,Saket,Narela,19.4,evening,8:00 PM,68.47,0
66d3dba853e52b692a1f7adc,Sherry Nguyen,DTC336DHC,driver,DL45 N 6614,8,849,Saket,Narela,19.4,evening,8:00 PM,68.47,0
66d3dba953e52b692a1f7ae0,Tina Knapp,DTC881MTD,conductor,DL99 E 7643,8,849,Saket,Narela,19.4,evening,1:00 AM,68.47,0
66d3dba953e52b692a1f7ae2,Erika Maldonado,DTC857KFD,driver,DL99 E 7643,8,849,Saket,Narela,19.4,evening,1:00 AM,68.47,0
66d3dba953e52b692a1f7ae6,Ashley Suarez,DTC375OGB,conductor,DL55 D 5611,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,11:00 AM,58.94,0
66d3dba953e52b692a1f7ae8,Joseph Lam,DTC327TON,driver,DL55 D 5611,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,11:00 AM,58.94,0
66d3dba953e52b692a1f7aec,Joann Smith,DTC886FNH,conductor,DL61 B 7372,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,7:00 AM,58.94,0
66d3dba953e52b692a1f7aee,Lisa Thompson,DTC828PFQ,driver,DL61 B 7372,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,7:00 AM,58.94,0
66d3dba953e52b692a1f7af2,Rachel Singleton,DTC718EJX,conductor,DL97 C 6148,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,5:00 AM,58.94,0
66d3dba953e52b692a1f7af4,Angel Garcia,DTC914BUI,driver,DL97 C 6148,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,5:00 AM,58.94,0
66d3dba953e52b692a1f7af8,Jeffrey Hall,DTC252EGF,conductor,DL31 X 8450,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,7:00 AM,58.94,0
66d3dba953e52b692a1f7afa,Todd Mueller,DTC673NSI,driver,DL31 X 8450,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,7:00 AM,58.94,0
66d3dbaa53e52b692a1f7afe,Melissa Morgan,DTC452ZKJ,conductor,DL80 H 4554,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,7:00 AM,58.94,0
66d3dbaa53e52b692a1f7b00,Jessica Hamilton,DTC317NEX,driver,DL80 H 4554,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,7:00 AM,58.94,0
66d3dbaa53e52b692a1f7b04,Angela Williamson,DTC618SDU,conductor,DL45 T 5469,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,8:00 AM,58.94,0
66d3dbaa53e52b692a1f7b06,Tyler Harrison,DTC703JSF,driver,DL45 T 5469,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,8:00 AM,58.94,0
66d3dbaa53e52b692a1f7b0a,Robert Caldwell,DTC789JAW,conductor,DL93 V 4605,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,9:00 AM,58.94,0
66d3dbaa53e52b692a1f7b0c,Jerry Hester,DTC039MFB,driver,DL93 V 4605,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,9:00 AM,58.94,0
66d3dbaa53e52b692a1f7b10,Patricia Briggs,DTC742EVQ,conductor,DL92 Z 6394,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,9:00 AM,58.94,0
66d3dbaa53e52b692a1f7b12,Haley Reed,DTC605UXT,driver,DL92 Z 6394,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,morning,9:00 AM,58.94,0
66d3dbaa53e52b692a1f7b16,Jason Pollard,DTC053WEO,conductor,DL94 S 3221,9,534,Mayur Vihar Phase 3,Safdarjung Terminal,16.7,afternoon,4:00 PM,58.94,0
